step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
662,522740.9204974669,5697364.290406496,50.0,1.0,0.31519569436986844,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
663,522720.9204974669,5697364.290406496,50.0,1.0,0.3192905752706982,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
664,522700.9204974669,5697384.290406496,50.0,1.0,0.297640316844487,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
665,522680.9204974669,5697384.290406496,50.0,1.0,0.30006074375626096,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
666,522660.9204974669,5697384.290406496,50.0,1.0,0.3019030383309162,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
667,522640.9204974669,5697384.290406496,50.0,1.0,0.30300924936966406,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
668,522620.9204974669,5697404.290406496,50.0,1.0,0.2783246842145195,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
669,522600.9204974669,5697404.290406496,50.0,1.0,0.27732657929684473,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
670,522580.9204974669,5697404.290406496,50.0,1.0,0.27543879733255716,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
671,522560.9204974669,5697404.290406496,50.0,1.0,0.272625073874214,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
672,522540.9204974669,5697384.290406496,50.0,1.0,0.2933029360726498,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
673,522520.9204974669,5697364.290406496,50.0,1.0,0.31549519506948526,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
674,522520.9204974669,5697344.290406496,50.0,1.0,0.3477103695534614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
675,522500.9204974669,5697344.290406496,50.0,1.0,0.3388179900212442,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
676,522520.9204974669,5697364.290406496,50.0,1.0,0.31549519506948526,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
677,522540.9204974669,5697384.290406496,50.0,1.0,0.2933029360726498,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
678,522560.9204974669,5697404.290406496,50.0,1.0,0.272625073874214,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
679,522580.9204974669,5697424.290406496,50.0,1.0,0.2536144414206018,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
680,522600.9204974669,5697444.290406496,50.0,1.0,0.23627265540714903,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
681,522620.9204974669,5697444.290406496,50.0,1.0,0.23745001218523126,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
682,522640.9204974669,5697424.290406496,50.0,1.0,0.25701717935609586,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
683,522660.9204974669,5697424.290406496,50.0,1.0,0.2568415680478022,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
684,522680.9204974669,5697424.290406496,50.0,1.0,0.2561296229684141,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
685,522700.9204974669,5697424.290406496,50.0,1.0,0.254966898596135,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
686,522720.9204974669,5697404.290406496,50.0,1.0,0.27296954518290634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
687,522740.9204974669,5697404.290406496,50.0,1.0,0.2705972121562121,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
688,522760.9204974669,5697384.290406496,50.0,1.0,0.28842141432741747,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
689,522780.9204974669,5697384.290406496,50.0,1.0,0.28512078135438873,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
690,522800.9204974669,5697384.290406496,50.0,1.0,0.2818618682335051,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
691,522820.9204974669,5697364.290406496,50.0,1.0,0.2991934935000446,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
692,522840.9204974669,5697364.290406496,50.0,1.0,0.29569460016841376,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
693,522860.9204974669,5697364.290406496,50.0,1.0,0.29244134255285065,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
694,522880.9204974669,5697364.290406496,50.0,1.0,0.2894047774055599,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
695,522900.9204974669,5697344.290406496,50.0,1.0,0.3077682697250083,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
696,522920.9204974669,5697324.290406496,50.0,1.0,0.3284635556425379,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
697,522940.9204974669,5697344.290406496,50.0,1.0,0.30221408825155976,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
698,522960.9204974669,5697344.290406496,50.0,1.0,0.29940741129356574,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
699,522980.9204974669,5697344.290406496,50.0,1.0,0.2964110894669384,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
700,523000.920497467,5697344.290406496,50.0,1.0,0.2931027610657668,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
701,523020.920497467,5697324.290406496,50.0,1.0,0.313393564136807,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
702,523040.920497467,5697324.290406496,50.0,1.0,0.30898886937781506,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
703,523060.920497467,5697324.290406496,50.0,1.0,0.3038484776376437,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
704,523080.920497467,5697324.290406496,50.0,1.0,0.29792706433866034,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
705,523100.920497467,5697304.290406496,50.0,1.0,0.3169370296429493,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
706,523120.920497467,5697284.290406496,50.0,1.0,0.33710270570990936,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
707,523140.920497467,5697284.290406496,50.0,1.0,0.32628943628011714,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
708,523160.920497467,5697264.290406496,50.0,1.0,0.34404392711400716,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
709,523180.920497467,5697244.290406496,50.0,1.0,0.36083866010662285,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
710,523180.920497467,5697224.290406496,50.0,1.0,0.3975488658617696,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
711,523180.920497467,5697204.290406496,50.0,1.0,0.4407112690613851,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
712,523180.920497467,5697184.290406496,50.0,1.0,0.491852536269302,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
713,523180.920497467,5697164.290406496,50.0,1.0,0.5528829622683413,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
714,523200.920497467,5697144.290406496,50.0,1.0,0.5705519700483803,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
715,523200.920497467,5697124.290406496,50.0,1.0,0.6416523901194846,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
716,523220.920497467,5697144.290406496,50.0,1.0,0.5186031065237198,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
717,523240.920497467,5697124.290406496,50.0,1.0,0.5166082325718444,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
718,523260.920497467,5697104.290406496,50.0,1.0,0.5037102274215197,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
719,523280.920497467,5697084.290406496,50.0,1.0,0.4814255632304331,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
720,523300.920497467,5697064.290406496,50.0,1.0,0.4523663341509773,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
721,523320.920497467,5697044.290406496,50.0,1.0,0.4194662278393521,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
722,523320.920497467,5697064.290406496,50.0,1.0,0.4022898812121,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
723,523320.920497467,5697084.290406496,50.0,1.0,0.38363953840712,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
724,523300.920497467,5697104.290406496,50.0,1.0,0.4038058666118797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
725,523280.920497467,5697124.290406496,50.0,1.0,0.4191155973643705,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
726,523260.920497467,5697144.290406496,50.0,1.0,0.4281327995828403,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
727,523240.920497467,5697164.290406496,50.0,1.0,0.4300482236648759,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
728,523220.920497467,5697184.290406496,50.0,1.0,0.4249063144154734,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
729,523220.920497467,5697204.290406496,50.0,1.0,0.3867942763629861,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
730,523240.920497467,5697204.290406496,50.0,1.0,0.36087801622514454,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
731,523260.920497467,5697184.290406496,50.0,1.0,0.3639121852458655,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
732,523280.920497467,5697164.290406496,50.0,1.0,0.3621364109176349,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
733,523300.920497467,5697144.290406496,50.0,1.0,0.3555320052951049,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
734,523320.920497467,5697124.290406496,50.0,1.0,0.34455906073305526,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
735,523340.920497467,5697104.290406496,50.0,1.0,0.3300496878448413,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
736,523360.920497467,5697084.290406496,50.0,1.0,0.3130308558953269,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
737,523360.920497467,5697064.290406496,50.0,1.0,0.3248227620428598,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
738,523360.920497467,5697044.290406496,50.0,1.0,0.33547650570742976,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
739,523360.920497467,5697024.290406496,50.0,1.0,0.3446187558929223,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
740,523360.920497467,5697004.290406496,50.0,1.0,0.3518984517525933,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
741,523360.920497467,5696984.290406497,50.0,1.0,0.35702075310613396,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
742,523360.920497467,5696964.290406497,50.0,1.0,0.3597793295390394,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
743,523360.920497467,5696944.290406497,50.0,1.0,0.3600807631033793,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
744,523360.920497467,5696924.290406497,50.0,1.0,0.3579557966936057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
745,523340.920497467,5696904.290406497,50.0,1.0,0.39574621497460444,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
746,523340.920497467,5696884.290406497,50.0,1.0,0.38725790228120455,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
747,523320.920497467,5696864.290406497,50.0,1.0,0.42136670671605797,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
748,523300.920497467,5696844.290406497,50.0,1.0,0.4540306213696494,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
749,523280.920497467,5696824.290406497,50.0,1.0,0.4829380780656251,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
750,523260.920497467,5696804.290406497,50.0,1.0,0.5056926615164872,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
751,523240.920497467,5696784.290406497,50.0,1.0,0.5204027832207243,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
752,523220.920497467,5696764.290406497,50.0,1.0,0.5262766713542133,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
753,523200.920497467,5696744.290406497,50.0,1.0,0.5239247640187117,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
754,523180.920497467,5696724.290406497,50.0,1.0,0.5151955654693665,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
755,523160.920497467,5696704.290406497,50.0,1.0,0.502642398115255,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
756,523140.920497467,5696704.290406497,50.0,1.0,0.5330339869293879,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
757,523120.920497467,5696704.290406497,50.0,1.0,0.5626954535371069,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
758,523100.920497467,5696704.290406497,50.0,1.0,0.5911018405688817,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
759,523080.920497467,5696684.290406497,50.0,1.0,0.5667071123164735,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
760,523060.920497467,5696664.290406497,50.0,1.0,0.5501353078476989,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
761,523040.920497467,5696664.290406497,50.0,1.0,0.5765397944220811,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
762,523020.920497467,5696664.290406497,50.0,1.0,0.6051978330434473,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
