survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
85,523353.65557529544,5697244.914884002,True,6136.086989526994,0.07035996418850002,6136.086989526994,synthetic_gamma_dose_rate,uSv/h,uSv,0.06306373366425135,0.26306373366425134,386.9645556482082,1614.181953553607,uSv/h*m,613.6086989526995,613.6086989526995,0.01074901543467245,0.0448383875987113
86,522766.7100205232,5696996.934132816,True,47726.680365853055,0.5472620461719149,47726.680365853055,synthetic_gamma_dose_rate,uSv/h,uSv,0.04871383137273193,0.24871383137273195,2324.9494593224413,11870.285532493053,uSv/h*m,4772.668036585305,4772.668036585305,0.06458192942562337,0.32973015368036257
87,523296.67082683934,5696725.0963258315,True,3848.352544327192,0.04412746228430779,3848.352544327192,synthetic_gamma_dose_rate,uSv/h,uSv,1.401175129063519,1.601175129063519,5392.215872979575,6161.886381845014,uSv/h*m,384.8352544327192,384.8352544327192,0.14978377424943262,0.17116351060680593
88,522731.8071445958,5696847.684871984,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.053740383606218516,0.25374038360621853,4686.694663102232,22128.67906516339,uSv/h*m,,8720.992201030578,0.1301859628639509,0.6146855295878719
89,522966.6170852334,5697196.024145708,True,43199.309777761526,0.4953485656443607,43199.309777761526,synthetic_gamma_dose_rate,uSv/h,uSv,0.04978341911655178,0.24978341911655177,2150.6093442120555,10790.47129976436,uSv/h*m,4319.930977776153,4319.930977776153,0.05973914845033487,0.2997353138823433
90,523338.25533690606,5696965.788214354,True,40336.967195338795,0.46252727058478615,40336.967195338795,synthetic_gamma_dose_rate,uSv/h,uSv,0.20184993777347693,0.40184993777347694,8142.014318349916,16209.407757417675,uSv/h*m,4033.6967195338793,4033.6967195338793,0.22616706439860879,0.45026132659493545
91,523218.88540464384,5697116.692291211,True,5826.37238804044,0.06680859532648045,5826.37238804044,synthetic_gamma_dose_rate,uSv/h,uSv,0.09094229472545544,0.29094229472545546,529.8636748934292,1695.1381525015174,uSv/h*m,582.6372388040439,582.6372388040439,0.014718435413706368,0.04708717090281993
92,522592.45806408155,5696839.096939503,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.03791044789481671,0.23791044789481672,3306.167204282726,20748.151606343883,uSv/h*m,,8720.992201030578,0.09183797789674239,0.5763375446206634
93,522875.4254994288,5696947.537773756,True,24132.137232212237,0.2767132073499675,24132.137232212237,synthetic_gamma_dose_rate,uSv/h,uSv,0.06984684661170937,0.2698468466117094,1685.5536876710487,6511.981134113496,uSv/h*m,2413.2137232212235,2413.2137232212235,0.04682093576864024,0.18088836483648602
94,523159.9365257337,5697225.045066174,True,42893.81342749768,0.49184556571933213,42893.81342749768,synthetic_gamma_dose_rate,uSv/h,uSv,0.05996729858308447,0.2599672985830845,2572.226117173871,11150.988802673406,uSv/h*m,4289.381342749768,4289.381342749768,0.07145072547705197,0.3097496889631502
95,523392.75022980326,5696608.84735645,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,58.06041765707521,58.260417657075216,5063444.495759309,5080886.480161371,uSv/h*m,,8720.992201030578,140.65123599331415,141.13573556003809
96,522606.88547925075,5696583.832816892,True,772.8628645779196,0.00886209787559022,772.8628645779196,synthetic_gamma_dose_rate,uSv/h,uSv,0.042503561172947936,0.24250356117294794,32.849424042887385,187.4219969584713,uSv/h*m,77.28628645779196,77.28628645779196,0.0009124840011913162,0.005206166582179758
97,522416.24037758756,5696751.384307366,True,1777.2766325849677,0.020379293910788538,1777.2766325849677,synthetic_gamma_dose_rate,uSv/h,uSv,0.026762754939944722,0.22676275493994474,47.564818978361664,403.0201454953552,uSv/h*m,177.72766325849676,177.72766325849676,0.0013212449716211573,0.011195004041537645
98,522614.98475117446,5697375.775148595,True,11843.639105228887,0.13580609674010832,11843.639105228887,synthetic_gamma_dose_rate,uSv/h,uSv,0.021688152309836388,0.2216881523098364,256.86664881693844,2625.5944698627163,uSv/h*m,1184.3639105228888,1184.3639105228888,0.007135184689359401,0.07293317971840879
99,522674.246223303,5697108.8041538065,True,8056.586199684417,0.09238153198591731,8056.586199684417,synthetic_gamma_dose_rate,uSv/h,uSv,0.034165343452788086,0.2341653434527881,275.25603456921084,1886.5732745060943,uSv/h*m,805.6586199684417,805.6586199684417,0.007646000960255857,0.05240481318072484
