survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
34,523155.0777338479,5697229.005100832,True,42890.67125199693,0.49180953569627606,42890.67125199693,synthetic_gamma_dose_rate,uSv/h,uSv,0.4146702179744997,0.6146702179744997,17785.483997138173,26363.61824753756,uSv/h*m,4289.067125199693,4289.067125199693,0.49404122214272705,0.7323227290982656
35,523451.7102221786,5697231.174348168,True,6228.2853915533115,0.07141716501956397,6228.2853915533115,synthetic_gamma_dose_rate,uSv/h,uSv,0.16704550038700708,0.3670455003870071,1040.4070497851092,2286.0641280957716,uSv/h*m,622.8285391553311,622.8285391553311,0.028900195827364143,0.06350178133599366
36,522672.2223934527,5697354.030575576,True,12754.374981203686,0.14624912724605435,12754.374981203686,synthetic_gamma_dose_rate,uSv/h,uSv,0.3431249637315039,0.5431249637315039,4376.344452843516,6927.219449084252,uSv/h*m,1275.4374981203687,1275.4374981203687,0.12156512369009766,0.19242276247456255
37,522810.549769158,5697309.161976059,True,7243.719874089825,0.08306073101675082,7243.719874089825,synthetic_gamma_dose_rate,uSv/h,uSv,0.3696214028692964,0.5696214028692964,2677.433901853284,4126.17787667125,uSv/h*m,724.3719874089825,724.3719874089825,0.07437316394036901,0.11461605212975694
38,523278.42582740646,5697398.509283556,True,15135.316690472477,0.1735503981838661,15135.316690472477,synthetic_gamma_dose_rate,uSv/h,uSv,0.16956712582854414,0.3695671258285441,2566.4521497082105,5593.515487802706,uSv/h*m,1513.5316690472478,1513.5316690472478,0.07129033749189474,0.15537543021674183
39,523124.59719817375,5697138.596147232,True,8630.979152606767,0.09896785771218586,8630.979152606767,synthetic_gamma_dose_rate,uSv/h,uSv,0.8240626711523399,1.02406267115234,7112.467735157292,8838.663565678646,uSv/h*m,863.0979152606767,863.0979152606767,0.19756854819881367,0.24551843237996238
40,523433.55227908486,5697213.674391468,True,15594.352897937642,0.17881397596129975,15594.352897937642,synthetic_gamma_dose_rate,uSv/h,uSv,0.1824063508334902,0.38240635083349017,2844.509005722468,5963.379585309996,uSv/h*m,1559.4352897937642,1559.4352897937642,0.07901413904784634,0.16564943292527767
41,522744.417387037,5696825.7889852645,True,2454.8716274295975,0.02814899464236994,2454.8716274295975,synthetic_gamma_dose_rate,uSv/h,uSv,1.0816149308257514,1.2816149308257514,2655.225805488364,3146.200130974283,uSv/h*m,245.48716274295975,245.48716274295975,0.07375627237467679,0.08739444808261898
42,523338.25290866964,5696873.403281674,True,4125.780938230423,0.047308618596664624,4125.780938230423,synthetic_gamma_dose_rate,uSv/h,uSv,0.3874279397315042,0.5874279397315042,1598.4428086821251,2423.59899632821,uSv/h*m,412.5780938230423,412.5780938230423,0.044401189130059034,0.06732219434245028
43,522656.59437759244,5697008.817315101,True,10354.544972394395,0.1187312720124985,10354.544972394395,synthetic_gamma_dose_rate,uSv/h,uSv,3.4050167083256158,3.605016708325616,35257.39863811192,37328.3076325908,uSv/h*m,1035.4544972394394,1035.4544972394394,0.9793721843919977,1.0368974342386332
