step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m
289,NORMAL,NORMAL,523020.920497467,5697364.290406496,49,32,20.0,7014.356415871329
290,NORMAL,NORMAL,523000.920497467,5697364.290406496,49,31,20.0,7034.356415871329
291,NORMAL,NORMAL,522980.9204974669,5697364.290406496,49,30,20.000000000058208,7054.356415871387
292,NORMAL,NORMAL,522960.9204974669,5697364.290406496,49,29,20.0,7074.356415871387
293,NORMAL,NORMAL,522940.9204974669,5697364.290406496,49,28,20.0,7094.356415871387
294,NORMAL,NORMAL,522920.9204974669,5697344.290406496,48,27,28.284271247461902,7122.640687118849
295,NORMAL,NORMAL,522900.9204974669,5697324.290406496,47,26,28.284271247461902,7150.924958366311
296,NORMAL,NORMAL,522880.9204974669,5697344.290406496,48,25,28.284271247461902,7179.2092296137735
297,NORMAL,NORMAL,522860.9204974669,5697344.290406496,48,24,20.0,7199.2092296137735
298,NORMAL,NORMAL,522840.9204974669,5697324.290406496,47,23,28.284271247461902,7227.493500861236
299,NORMAL,NORMAL,522820.9204974669,5697324.290406496,47,22,20.0,7247.493500861236
300,NORMAL,NORMAL,522800.9204974669,5697304.290406496,46,21,28.284271247461902,7275.777772108698
301,NORMAL,NORMAL,522780.9204974669,5697304.290406496,46,20,20.0,7295.777772108698
302,NORMAL,NORMAL,522760.9204974669,5697284.290406496,45,19,28.284271247461902,7324.06204335616
303,NORMAL,NORMAL,522780.9204974669,5697264.290406496,44,20,28.284271247461902,7352.346314603622
304,NORMAL,NORMAL,522760.9204974669,5697244.290406496,43,19,28.284271247461902,7380.630585851084
305,NORMAL,NORMAL,522740.9204974669,5697244.290406496,43,18,20.0,7400.630585851084
306,NORMAL,NORMAL,522720.9204974669,5697244.290406496,43,17,20.0,7420.630585851084
307,NORMAL,NORMAL,522700.9204974669,5697244.290406496,43,16,20.0,7440.630585851084
308,NORMAL,NORMAL,522680.9204974669,5697224.290406496,42,15,28.284271247461902,7468.914857098546
309,NORMAL,NORMAL,522660.9204974669,5697224.290406496,42,14,20.0,7488.914857098546
310,NORMAL,NORMAL,522640.9204974669,5697224.290406496,42,13,20.0,7508.914857098546
311,NORMAL,NORMAL,522620.9204974669,5697204.290406496,41,12,28.284271247461902,7537.199128346008
312,NORMAL,NORMAL,522600.9204974669,5697204.290406496,41,11,20.0,7557.199128346008
313,NORMAL,NORMAL,522580.9204974669,5697184.290406496,40,10,28.284271247461902,7585.4833995934705
314,NORMAL,NORMAL,522560.9204974669,5697184.290406496,40,9,20.0,7605.4833995934705
315,NORMAL,NORMAL,522540.9204974669,5697164.290406496,39,8,28.284271247461902,7633.767670840933
316,NORMAL,NORMAL,522520.9204974669,5697164.290406496,39,7,20.0,7653.767670840933
317,NORMAL,NORMAL,522500.9204974669,5697164.290406496,39,6,20.0,7673.767670840933
318,NORMAL,NORMAL,522480.9204974669,5697144.290406496,38,5,28.284271247461902,7702.051942088395
319,NORMAL,NORMAL,522460.9204974669,5697144.290406496,38,4,20.0,7722.051942088395
320,NORMAL,NORMAL,522440.9204974669,5697164.290406496,39,3,28.284271247461902,7750.336213335857
321,NORMAL,NORMAL,522420.9204974669,5697144.290406496,38,2,28.284271247461902,7778.620484583319
322,NORMAL,NORMAL,522420.9204974669,5697124.290406496,37,2,20.0,7798.620484583319
323,NORMAL,NORMAL,522440.9204974669,5697104.290406496,36,3,28.284271247461902,7826.904755830781
324,NORMAL,NORMAL,522460.9204974669,5697084.290406496,35,4,28.284271247461902,7855.189027078243
325,NORMAL,NORMAL,522480.9204974669,5697084.290406496,35,5,20.0,7875.189027078243
326,NORMAL,NORMAL,522500.9204974669,5697084.290406496,35,6,20.0,7895.189027078243
327,NORMAL,NORMAL,522520.9204974669,5697084.290406496,35,7,20.0,7915.189027078243
328,NORMAL,NORMAL,522540.9204974669,5697084.290406496,35,8,20.0,7935.189027078243
329,NORMAL,NORMAL,522560.9204974669,5697084.290406496,35,9,20.0,7955.189027078243
330,NORMAL,NORMAL,522580.9204974669,5697084.290406496,35,10,20.0,7975.189027078243
331,NORMAL,NORMAL,522600.9204974669,5697084.290406496,35,11,20.0,7995.189027078243
332,NORMAL,NORMAL,522620.9204974669,5697084.290406496,35,12,20.0,8015.189027078243
333,NORMAL,NORMAL,522640.9204974669,5697104.290406496,36,13,28.284271247461902,8043.473298325705
334,NORMAL,NORMAL,522660.9204974669,5697104.290406496,36,14,20.0,8063.473298325705
335,NORMAL,NORMAL,522680.9204974669,5697104.290406496,36,15,20.0,8083.473298325705
336,NORMAL,NORMAL,522700.9204974669,5697104.290406496,36,16,20.0,8103.473298325705
337,NORMAL,NORMAL,522720.9204974669,5697104.290406496,36,17,20.0,8123.473298325705
338,NORMAL,NORMAL,522740.9204974669,5697104.290406496,36,18,20.0,8143.473298325705
339,NORMAL,NORMAL,522760.9204974669,5697124.290406496,37,19,28.284271247461902,8171.7575695731675
340,NORMAL,NORMAL,522780.9204974669,5697124.290406496,37,20,20.0,8191.7575695731675
341,NORMAL,NORMAL,522800.9204974669,5697124.290406496,37,21,20.0,8211.757569573168
342,NORMAL,NORMAL,522820.9204974669,5697124.290406496,37,22,20.0,8231.757569573168
343,NORMAL,NORMAL,522840.9204974669,5697124.290406496,37,23,20.0,8251.757569573168
344,NORMAL,NORMAL,522860.9204974669,5697104.290406496,36,24,28.284271247461902,8280.04184082063
345,NORMAL,NORMAL,522880.9204974669,5697104.290406496,36,25,20.0,8300.04184082063
346,NORMAL,NORMAL,522900.9204974669,5697124.290406496,37,26,28.284271247461902,8328.32611206809
347,NORMAL,NORMAL,522920.9204974669,5697124.290406496,37,27,20.0,8348.32611206809
348,NORMAL,NORMAL,522940.9204974669,5697144.290406496,38,28,28.284271247461902,8376.610383315552
349,NORMAL,NORMAL,522960.9204974669,5697144.290406496,38,29,20.0,8396.610383315552
350,NORMAL,NORMAL,522980.9204974669,5697124.290406496,37,30,28.284271247461902,8424.894654563013
351,NORMAL,NORMAL,523000.920497467,5697124.290406496,37,31,20.000000000058208,8444.894654563072
352,NORMAL,NORMAL,523020.920497467,5697124.290406496,37,32,20.0,8464.894654563072
353,NORMAL,NORMAL,523040.920497467,5697124.290406496,37,33,20.0,8484.894654563072
354,NORMAL,NORMAL,523060.920497467,5697144.290406496,38,34,28.284271247461902,8513.178925810533
355,NORMAL,NORMAL,523080.920497467,5697144.290406496,38,35,20.0,8533.178925810533
356,NORMAL,NORMAL,523100.920497467,5697164.290406496,39,36,28.284271247461902,8561.463197057994
357,NORMAL,NORMAL,523120.920497467,5697184.290406496,40,37,28.284271247461902,8589.747468305455
358,NORMAL,NORMAL,523140.920497467,5697164.290406496,39,38,28.284271247461902,8618.031739552916
359,NORMAL,NORMAL,523140.920497467,5697144.290406496,38,38,20.0,8638.031739552916
360,NORMAL,NORMAL,523160.920497467,5697124.290406496,37,39,28.284271247461902,8666.316010800378
361,NORMAL,NORMAL,523160.920497467,5697104.290406496,36,39,20.0,8686.316010800378
362,NORMAL,NORMAL,523180.920497467,5697084.290406496,35,40,28.284271247461902,8714.600282047839
363,NORMAL,NORMAL,523160.920497467,5697064.290406496,34,39,28.284271247461902,8742.8845532953
364,NORMAL,NORMAL,523160.920497467,5697044.290406496,33,39,20.0,8762.8845532953
365,NORMAL,NORMAL,523180.920497467,5697024.290406496,32,40,28.284271247461902,8791.168824542761
366,NORMAL,NORMAL,523180.920497467,5697004.290406496,31,40,20.0,8811.168824542761
367,NORMAL,NORMAL,523200.920497467,5696984.290406497,30,41,28.284271246803357,8839.453095789564
368,NORMAL,NORMAL,523200.920497467,5696964.290406497,29,41,20.0,8859.453095789564
369,NORMAL,NORMAL,523220.920497467,5696944.290406497,28,42,28.284271247461902,8887.737367037025
370,NORMAL,NORMAL,523220.920497467,5696924.290406497,27,42,20.0,8907.737367037025
371,NORMAL,NORMAL,523220.920497467,5696904.290406497,26,42,20.0,8927.737367037025
372,NORMAL,NORMAL,523200.920497467,5696884.290406497,25,41,28.284271247461902,8956.021638284486
373,NORMAL,NORMAL,523180.920497467,5696884.290406497,25,40,20.0,8976.021638284486
374,NORMAL,NORMAL,523160.920497467,5696864.290406497,24,39,28.284271247461902,9004.305909531948
375,NORMAL,NORMAL,523140.920497467,5696864.290406497,24,38,20.0,9024.305909531948
376,NORMAL,NORMAL,523120.920497467,5696864.290406497,24,37,20.0,9044.305909531948
377,NORMAL,NORMAL,523100.920497467,5696844.290406497,23,36,28.284271247461902,9072.590180779409
378,NORMAL,NORMAL,523080.920497467,5696864.290406497,24,35,28.284271247461902,9100.87445202687
379,NORMAL,NORMAL,523060.920497467,5696864.290406497,24,34,20.0,9120.87445202687
380,NORMAL,NORMAL,523040.920497467,5696864.290406497,24,33,20.0,9140.87445202687
381,NORMAL,NORMAL,523020.920497467,5696844.290406497,23,32,28.284271247461902,9169.158723274331
382,NORMAL,NORMAL,523000.920497467,5696824.290406497,22,31,28.284271247461902,9197.442994521793
383,NORMAL,NORMAL,522980.9204974669,5696824.290406497,22,30,20.000000000058208,9217.44299452185
384,NORMAL,NORMAL,522960.9204974669,5696844.290406497,23,29,28.284271247461902,9245.727265769312
385,NORMAL,NORMAL,522940.9204974669,5696864.290406497,24,28,28.284271247461902,9274.011537016773
386,NORMAL,NORMAL,522920.9204974669,5696884.290406497,25,27,28.284271247461902,9302.295808264234
387,NORMAL,NORMAL,522940.9204974669,5696904.290406497,26,28,28.284271247461902,9330.580079511696
388,NORMAL,NORMAL,522960.9204974669,5696904.290406497,26,29,20.0,9350.580079511696
389,NORMAL,NORMAL,522980.9204974669,5696884.290406497,25,30,28.284271247461902,9378.864350759157
390,NORMAL,NORMAL,523000.920497467,5696884.290406497,25,31,20.000000000058208,9398.864350759215
391,NORMAL,NORMAL,523020.920497467,5696904.290406497,26,32,28.284271247461902,9427.148622006676
392,NORMAL,NORMAL,523040.920497467,5696924.290406497,27,33,28.284271247461902,9455.432893254138
393,NORMAL,NORMAL,523060.920497467,5696924.290406497,27,34,20.0,9475.432893254138
394,NORMAL,NORMAL,523080.920497467,5696924.290406497,27,35,20.0,9495.432893254138
395,NORMAL,NORMAL,523100.920497467,5696904.290406497,26,36,28.284271247461902,9523.717164501599
396,NORMAL,NORMAL,523120.920497467,5696924.290406497,27,37,28.284271247461902,9552.00143574906
397,NORMAL,NORMAL,523140.920497467,5696924.290406497,27,38,20.0,9572.00143574906
398,NORMAL,NORMAL,523160.920497467,5696924.290406497,27,39,20.0,9592.00143574906
399,NORMAL,NORMAL,523160.920497467,5696944.290406497,28,39,20.0,9612.00143574906
400,NORMAL,NORMAL,523140.920497467,5696964.290406497,29,38,28.284271247461902,9640.285706996521
401,NORMAL,NORMAL,523140.920497467,5696984.290406497,30,38,20.0,9660.285706996521
402,NORMAL,NORMAL,523120.920497467,5697004.290406496,31,37,28.284271246803357,9688.569978243324
403,NORMAL,NORMAL,523120.920497467,5697024.290406496,32,37,20.0,9708.569978243324
404,NORMAL,NORMAL,523100.920497467,5697044.290406496,33,36,28.284271247461902,9736.854249490785
405,NORMAL,NORMAL,523100.920497467,5697064.290406496,34,36,20.0,9756.854249490785
406,NORMAL,NORMAL,523120.920497467,5697084.290406496,35,37,28.284271247461902,9785.138520738246
407,NORMAL,NORMAL,523100.920497467,5697104.290406496,36,36,28.284271247461902,9813.422791985708
408,NORMAL,NORMAL,523080.920497467,5697104.290406496,36,35,20.0,9833.422791985708
409,NORMAL,NORMAL,523060.920497467,5697084.290406496,35,34,28.284271247461902,9861.707063233169
410,NORMAL,NORMAL,523040.920497467,5697064.290406496,34,33,28.284271247461902,9889.99133448063
411,NORMAL,NORMAL,523020.920497467,5697064.290406496,34,32,20.0,9909.99133448063
412,NORMAL,NORMAL,523000.920497467,5697064.290406496,34,31,20.0,9929.99133448063
413,NORMAL,NORMAL,522980.9204974669,5697064.290406496,34,30,20.000000000058208,9949.991334480688
414,NORMAL,NORMAL,522960.9204974669,5697084.290406496,35,29,28.284271247461902,9978.27560572815
415,NORMAL,NORMAL,522940.9204974669,5697084.290406496,35,28,20.0,9998.27560572815
416,NORMAL,NORMAL,522940.9204974669,5697064.290406496,34,28,20.0,10018.27560572815
417,NORMAL,NORMAL,522940.9204974669,5697044.290406496,33,28,20.0,10038.27560572815
418,NORMAL,NORMAL,522920.9204974669,5697024.290406496,32,27,28.284271247461902,10066.55987697561
419,NORMAL,NORMAL,522900.9204974669,5697024.290406496,32,26,20.0,10086.55987697561
420,NORMAL,NORMAL,522880.9204974669,5697044.290406496,33,25,28.284271247461902,10114.844148223072
421,NORMAL,NORMAL,522860.9204974669,5697044.290406496,33,24,20.0,10134.844148223072
422,NORMAL,NORMAL,522840.9204974669,5697044.290406496,33,23,20.0,10154.844148223072
423,NORMAL,NORMAL,522820.9204974669,5697024.290406496,32,22,28.284271247461902,10183.128419470533
424,NORMAL,NORMAL,522800.9204974669,5697024.290406496,32,21,20.0,10203.128419470533
425,NORMAL,NORMAL,522780.9204974669,5697024.290406496,32,20,20.0,10223.128419470533
426,NORMAL,NORMAL,522760.9204974669,5697044.290406496,33,19,28.284271247461902,10251.412690717994
427,NORMAL,NORMAL,522740.9204974669,5697044.290406496,33,18,20.0,10271.412690717994
428,NORMAL,NORMAL,522720.9204974669,5697044.290406496,33,17,20.0,10291.412690717994
429,NORMAL,NORMAL,522700.9204974669,5697044.290406496,33,16,20.0,10311.412690717994
430,NORMAL,NORMAL,522680.9204974669,5697044.290406496,33,15,20.0,10331.412690717994
431,NORMAL,NORMAL,522660.9204974669,5697024.290406496,32,14,28.284271247461902,10359.696961965456
432,NORMAL,NORMAL,522640.9204974669,5697024.290406496,32,13,20.0,10379.696961965456
433,NORMAL,NORMAL,522620.9204974669,5697024.290406496,32,12,20.0,10399.696961965456
434,NORMAL,NORMAL,522600.9204974669,5697024.290406496,32,11,20.0,10419.696961965456
435,NORMAL,NORMAL,522580.9204974669,5697024.290406496,32,10,20.0,10439.696961965456
436,NORMAL,NORMAL,522560.9204974669,5697024.290406496,32,9,20.0,10459.696961965456
437,NORMAL,NORMAL,522540.9204974669,5697024.290406496,32,8,20.0,10479.696961965456
438,NORMAL,NORMAL,522520.9204974669,5697024.290406496,32,7,20.0,10499.696961965456
439,NORMAL,NORMAL,522500.9204974669,5697024.290406496,32,6,20.0,10519.696961965456
440,NORMAL,NORMAL,522480.9204974669,5697024.290406496,32,5,20.0,10539.696961965456
441,NORMAL,NORMAL,522460.9204974669,5697004.290406496,31,4,28.284271247461902,10567.981233212917
442,NORMAL,NORMAL,522440.9204974669,5696984.290406497,30,3,28.284271246803357,10596.26550445972
443,NORMAL,NORMAL,522420.9204974669,5696964.290406497,29,2,28.284271247461902,10624.54977570718
444,NORMAL,NORMAL,522400.9204974669,5696964.290406497,29,1,20.0,10644.54977570718
445,NORMAL,NORMAL,522420.9204974669,5696944.290406497,28,2,28.284271247461902,10672.834046954642
446,NORMAL,NORMAL,522420.9204974669,5696924.290406497,27,2,20.0,10692.834046954642
447,NORMAL,NORMAL,522420.9204974669,5696904.290406497,26,2,20.0,10712.834046954642
448,NORMAL,NORMAL,522420.9204974669,5696884.290406497,25,2,20.0,10732.834046954642
449,NORMAL,NORMAL,522400.9204974669,5696864.290406497,24,1,28.284271247461902,10761.118318202103
450,NORMAL,NORMAL,522380.9204974669,5696884.290406497,25,0,28.284271247461902,10789.402589449564
451,NORMAL,NORMAL,522380.9204974669,5696904.290406497,26,0,20.0,10809.402589449564
452,NORMAL,NORMAL,522380.9204974669,5696924.290406497,27,0,20.0,10829.402589449564
453,NORMAL,NORMAL,522400.9204974669,5696924.290406497,27,1,20.0,10849.402589449564
454,NORMAL,NORMAL,522380.9204974669,5696924.290406497,27,0,20.0,10869.402589449564
455,NORMAL,NORMAL,522400.9204974669,5696944.290406497,28,1,28.284271247461902,10897.686860697026
456,NORMAL,NORMAL,522380.9204974669,5696964.290406497,29,0,28.284271247461902,10925.971131944487
457,NORMAL,NORMAL,522400.9204974669,5696984.290406497,30,1,28.284271247461902,10954.255403191948
458,NORMAL,NORMAL,522400.9204974669,5697004.290406496,31,1,19.999999999068677,10974.255403191017
459,NORMAL,NORMAL,522420.9204974669,5697024.290406496,32,2,28.284271247461902,11002.539674438478
460,NORMAL,NORMAL,522440.9204974669,5697044.290406496,33,3,28.284271247461902,11030.82394568594
461,NORMAL,NORMAL,522420.9204974669,5697064.290406496,34,2,28.284271247461902,11059.1082169334
462,NORMAL,NORMAL,522400.9204974669,5697084.290406496,35,1,28.284271247461902,11087.392488180862
463,NORMAL,NORMAL,522400.9204974669,5697064.290406496,34,1,20.0,11107.392488180862
464,NORMAL,NORMAL,522380.9204974669,5697044.290406496,33,0,28.284271247461902,11135.676759428323
465,NORMAL,NORMAL,522380.9204974669,5697024.290406496,32,0,20.0,11155.676759428323
466,NORMAL,NORMAL,522380.9204974669,5697044.290406496,33,0,20.0,11175.676759428323
467,NORMAL,NORMAL,522400.9204974669,5697024.290406496,32,1,28.284271247461902,11203.961030675784
468,NORMAL,NORMAL,522380.9204974669,5697004.290406496,31,0,28.284271247461902,11232.245301923245
469,NORMAL,NORMAL,522400.9204974669,5697004.290406496,31,1,20.0,11252.245301923245
470,NORMAL,NORMAL,522420.9204974669,5697024.290406496,32,2,28.284271247461902,11280.529573170706
471,NORMAL,NORMAL,522400.9204974669,5697044.290406496,33,1,28.284271247461902,11308.813844418168
472,NORMAL,NORMAL,522400.9204974669,5697064.290406496,34,1,20.0,11328.813844418168
473,NORMAL,NORMAL,522400.9204974669,5697084.290406496,35,1,20.0,11348.813844418168
474,NORMAL,NORMAL,522400.9204974669,5697104.290406496,36,1,20.0,11368.813844418168
475,NORMAL,NORMAL,522400.9204974669,5697124.290406496,37,1,20.0,11388.813844418168
476,NORMAL,NORMAL,522400.9204974669,5697144.290406496,38,1,20.0,11408.813844418168
477,NORMAL,NORMAL,522420.9204974669,5697164.290406496,39,2,28.284271247461902,11437.098115665629
478,NORMAL,NORMAL,522440.9204974669,5697184.290406496,40,3,28.284271247461902,11465.38238691309
479,NORMAL,NORMAL,522440.9204974669,5697204.290406496,41,3,20.0,11485.38238691309
480,NORMAL,NORMAL,522460.9204974669,5697224.290406496,42,4,28.284271247461902,11513.666658160551
481,NORMAL,NORMAL,522480.9204974669,5697204.290406496,41,5,28.284271247461902,11541.950929408013
482,NORMAL,NORMAL,522500.9204974669,5697224.290406496,42,6,28.284271247461902,11570.235200655474
483,NORMAL,NORMAL,522520.9204974669,5697224.290406496,42,7,20.0,11590.235200655474
484,NORMAL,NORMAL,522540.9204974669,5697224.290406496,42,8,20.0,11610.235200655474
485,NORMAL,NORMAL,522560.9204974669,5697244.290406496,43,9,28.284271247461902,11638.519471902935
486,NORMAL,NORMAL,522580.9204974669,5697244.290406496,43,10,20.0,11658.519471902935
487,NORMAL,NORMAL,522600.9204974669,5697264.290406496,44,11,28.284271247461902,11686.803743150396
488,NORMAL,NORMAL,522620.9204974669,5697264.290406496,44,12,20.0,11706.803743150396
489,NORMAL,NORMAL,522640.9204974669,5697264.290406496,44,13,20.0,11726.803743150396
490,NORMAL,NORMAL,522660.9204974669,5697284.290406496,45,14,28.284271247461902,11755.088014397857
491,NORMAL,NORMAL,522660.9204974669,5697304.290406496,46,14,20.0,11775.088014397857
492,NORMAL,NORMAL,522640.9204974669,5697324.290406496,47,13,28.284271247461902,11803.372285645319
493,NORMAL,NORMAL,522640.9204974669,5697344.290406496,48,13,20.0,11823.372285645319
494,NORMAL,NORMAL,522620.9204974669,5697364.290406496,49,12,28.284271247461902,11851.65655689278
495,NORMAL,NORMAL,522600.9204974669,5697384.290406496,50,11,28.284271247461902,11879.940828140241
496,NORMAL,NORMAL,522580.9204974669,5697384.290406496,50,10,20.0,11899.940828140241
497,NORMAL,NORMAL,522560.9204974669,5697384.290406496,50,9,20.0,11919.940828140241
498,NORMAL,NORMAL,522540.9204974669,5697384.290406496,50,8,20.0,11939.940828140241
499,NORMAL,NORMAL,522520.9204974669,5697364.290406496,49,7,28.284271247461902,11968.225099387702
500,NORMAL,NORMAL,522540.9204974669,5697344.290406496,48,8,28.284271247461902,11996.509370635164
501,NORMAL,NORMAL,522560.9204974669,5697324.290406496,47,9,28.284271247461902,12024.793641882625
502,NORMAL,NORMAL,522580.9204974669,5697304.290406496,46,10,28.284271247461902,12053.077913130086
